field,quickconfig_line,scope_basis,venue_applicability,vector_status,vector_evidence_file_line,backtest_v12_live_status,backtest_v12_live_evidence_file_line,ez_crypto_live_status,ez_crypto_live_evidence_file_line,tradier_live_status,tradier_live_evidence_file_line,exact_contract,gap_reason
ENTRY_BOUNCE_DEEP_TURN_COMPOSITE_V1_ENABLED,3451,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5768:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7635:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DEEP_TURN_COMPOSITE_V1_SIDE,3453,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5769:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7638:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DEEP_TURN_COMPOSITE_V1_SYMBOLS,3452,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5770:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7637:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DEEP_TURN_COMPOSITE_V1_TURN_K1H,3457,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5778:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:7645:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DONCHIAN_DIRECT_CONFIRMATION,3463,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5827:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1312:_shared_direct_entry_claim:_cfg;tradier_manage.py:7676:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DONCHIAN_DIRECT_DISTANCE,3461,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5825:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1349:_shared_direct_entry_claim:_cfg;tradier_manage.py:7674:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DONCHIAN_DIRECT_ENABLED,3459,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5823:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1302:_shared_direct_entry_claim:_cfg;tradier_manage.py:7671:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DONCHIAN_DIRECT_RECOVERY_ONLY,3462,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5826:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1353:_shared_direct_entry_claim:_cfg;tradier_manage.py:7675:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_BOUNCE_DONCHIAN_DIRECT_TIMEFRAME,3460,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5824:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1308:_shared_direct_entry_claim:_cfg;tradier_manage.py:7673:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_PRIMARY_TF,3565,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6529:_tradier_signal_score_family:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:11164:calculate_signal_score:getattr,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_SCORE_THRESHOLD,3415,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_EXACT_REVIEWED,v12_quick_engine.py:6355:_combine_entry_blocks:attribute;v12_quick_engine.py:6942:compute_entry_signals:attribute;v12_quick_engine.py:7033:compute_entry_signals:getattr;v12_quick_engine.py:7316:compute_entry_signals:getattr,EXACT_LIVE_DELEGATED_OR_DIRECT_PATH,backtest_v12_engine.py:8165:_v8_real_eta_wrapper:getattr;backtest_v12_engine.py:8167:_v8_real_eta_wrapper:getattr;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,EXACT_CAUSAL_CONSUMER,tradier_manage.py:1057:_v12_additive_entry_claim:resolver;tradier_manage.py:14764:evaluate_open:_cfg;tradier_manage.py:14778:evaluate_open:_cfg;tradier_manage.py:7848:process_position:_cfg,combined additive score admission threshold,no causal EZ crypto consumer
ENTRY_STOCH_HHHL_DIRECT_ENABLED,3465,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5906:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1256:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_STOCH_HHHL_DIRECT_MIN_CONFIRMING_TFS,3467,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5908:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1283:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_STOCH_HHHL_DIRECT_STOCH_THRESHOLD,3468,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5909:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1287:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_STOCH_HHHL_DIRECT_TFS,3466,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5907:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1262:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_STOCH_PARENT_DIRECT_ENABLED,3469,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5938:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1370:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_STOCH_PARENT_DIRECT_FAMILY,3470,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5939:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1374:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_STOCH_PARENT_DIRECT_THRESHOLD,3471,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5940:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1394:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
ENTRY_STOCH_PARENT_DIRECT_TURN_DEFINITION,3472,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5941:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:1398:_shared_direct_entry_claim:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
EXIT_STRUCT_TF,3943,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:14750:simulate_one:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:10745:run_simulation_tradier:getattr;backtest_v12_engine.py:5566:run_simulation:getattr;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:5637:process_position:_cfg,,no reviewed exact vector/live semantic contract; no causal EZ crypto consumer
FH_MOMENTUM_ENABLED,3510,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6131:compute_reentry_blocks:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:14464:evaluate_open:_cfg;tradier_manage.py:23631:evaluate_fh_momentum:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
FORMATION_EXIT_MIN_GAIN_PCT,3544,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:14847:simulate_one:attribute;v12_quick_engine.py:15173:simulate_one:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:3528:rate:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:12506:evaluate_stop:_cfg;tradier_manage.py:12691:evaluate_stop:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
FORMATION_POSITION_SIZE_MULT,3543,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:14128:simulate_one:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:14341:classic_formation_open_action:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
GOLDEN_RULE_ENABLED,3928,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13503:simulate_one:attribute;v12_quick_engine.py:14131:simulate_one:attribute;v12_quick_engine.py:14252:simulate_one:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5974:run_simulation:getattr;backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:11567:_golden_rule_loop:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:15663:evaluate_reentry:_cfg_auto,,no reviewed exact vector/live semantic contract
GOLDEN_RULE_HTF_MIN_TFS,4676,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7116:compute_entry_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:4573:run_simulation:getattr;backtest_v12_engine.py:4695:run_simulation:getattr;backtest_v12_engine.py:6038:run_simulation:getattr;backtest_v12_engine.py:7635:_v8_execute_trade_action:getattr;backtest_v12_engine.py:8222:_v8_real_eta_wrapper:getattr;backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:11798:_golden_rule_loop:getattr;ez_manage.py:41444:process_position:getattr;ez_positions_quick.py:16104:worker:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:15692:evaluate_reentry:_cfg_auto;tradier_manage.py:18321:execute_trade_action:_cfg_auto,,no reviewed exact vector/live semantic contract
GOLDEN_RULE_MIN_IND,4678,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7117:compute_entry_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:4572:run_simulation:getattr;backtest_v12_engine.py:4694:run_simulation:getattr;backtest_v12_engine.py:6039:run_simulation:getattr;backtest_v12_engine.py:7639:_v8_execute_trade_action:getattr;backtest_v12_engine.py:8226:_v8_real_eta_wrapper:getattr;backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:11806:_golden_rule_loop:getattr;ez_manage.py:41443:process_position:getattr;ez_positions_quick.py:16107:worker:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:13041:evaluate_stop:_cfg_auto;tradier_manage.py:15696:evaluate_reentry:_cfg_auto;tradier_manage.py:18326:execute_trade_action:_cfg_auto;tradier_manage.py:7781:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract
GR_HTF_DIRECT_EXIT_ENABLED,4685,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7611:compute_exit_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:4692:run_simulation:getattr;backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:41430:process_position:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:13037:evaluate_stop:_cfg_auto,,no reviewed exact vector/live semantic contract
GR_HTF_DIRECT_EXIT_SCORE,4686,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7612:compute_exit_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:4571:run_simulation:getattr;backtest_v12_engine.py:4693:run_simulation:getattr;backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:41456:process_position:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:13056:evaluate_stop:_cfg_auto,,no reviewed exact vector/live semantic contract
HAIKU_ENTRY_GATE_ENABLED,3626,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6654:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5857:run_simulation:getattr;backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:51855:_ensure_ez_all:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:25359:_ensure_tradier_all:_cfg,,no reviewed exact vector/live semantic contract
HAIKU_ENTRY_GATE_LONG_MAX_K,3627,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6657:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5860:run_simulation:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no causal EZ crypto consumer; no causal Tradier consumer
HAIKU_ENTRY_GATE_SHORT_MIN_K,3628,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6659:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5861:run_simulation:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no causal EZ crypto consumer; no causal Tradier consumer
